well,fold,split,cut_idx,native_cut_idx,prefix_rows,eval_rows,prefix_frac,prefix_gr_coverage,eval_gr_coverage,fallback_tvt,method,hidden_compatible_method,router_eligible_method,status,detail,eval_rmse,baseline_rmse,delta_rmse_vs_baseline,holdout_rmse,holdout_delta_rmse_vs_baseline,holdout_status,holdout_detail,pred_std,pred_move_abs_p90,pred_jump_abs_p99,pred_range
4630ab92,2,native_prefix,1934,1934,1934,3373,0.36442434520444694,0.8024819027921406,0.7266528313074414,12026.36,damped_tail_linear_Z,True,True,ok,damp=0.200;max_move=12.000,16.660268596138348,10.880550178687447,5.779718417450901,3.503406577609355,0.7167777436241529,ok,damp=0.200;max_move=12.000,3.1193473195731474,9.00582413920165,0.010966315023324569,10.15081996117442
4630ab92,2,native_prefix,1934,1934,1934,3373,0.36442434520444694,0.8024819027921406,0.7266528313074414,12026.36,damped_tail_linear_ANCC,False,False,ok,damp=0.200;max_move=12.000,14.320264017504574,10.880550178687447,3.439713838817127,1.3606033025760524,-1.4260255314091497,ok,damp=0.200;max_move=12.000,1.9290835382320557,6.121256796357193,0.004398993867653189,6.990734421036905
4630ab92,2,native_prefix,1934,1934,1934,3373,0.36442434520444694,0.8024819027921406,0.7266528313074414,12026.36,damped_tail_linear_ASTNU,False,False,ok,damp=0.200;max_move=12.000,14.320034937717297,10.880550178687447,3.4394847590298507,1.3606450767610843,-1.4259837572241179,ok,damp=0.200;max_move=12.000,1.9289659824039458,6.121089228010169,0.004398726207000436,6.991042185258266
4630ab92,2,native_prefix,1934,1934,1934,3373,0.36442434520444694,0.8024819027921406,0.7266528313074414,12026.36,damped_tail_linear_ASTNL,False,False,ok,damp=0.200;max_move=12.000,14.320331594171329,10.880550178687447,3.439781415483882,1.3612847528898722,-1.42534408109533,ok,damp=0.200;max_move=12.000,1.9291188635343508,6.121765556091122,0.0043990759641019395,6.991598063836136
4630ab92,2,native_prefix,1934,1934,1934,3373,0.36442434520444694,0.8024819027921406,0.7266528313074414,12026.36,damped_tail_linear_EGFDU,False,False,ok,damp=0.200;max_move=12.000,14.320014815934387,10.880550178687447,3.4394646372469406,1.3606353928445019,-1.4259934411407003,ok,damp=0.200;max_move=12.000,1.9289492141911668,6.120979943383645,0.00439869356523559,6.990257189050681
4630ab92,2,native_prefix,1934,1934,1934,3373,0.36442434520444694,0.8024819027921406,0.7266528313074414,12026.36,damped_tail_linear_EGFDL,False,False,ok,damp=0.200;max_move=12.000,14.320269575890721,10.880550178687447,3.439719397203275,1.36114868833296,-1.4254801456522421,ok,damp=0.200;max_move=12.000,1.9290854766369119,6.121799642756014,0.004399005070808926,6.990752223064192
4630ab92,2,native_prefix,1934,1934,1934,3373,0.36442434520444694,0.8024819027921406,0.7266528313074414,12026.36,damped_tail_linear_BUDA,False,False,ok,damp=0.200;max_move=12.000,14.320269575890793,10.880550178687447,3.439719397203346,1.3611486883324935,-1.4254801456527086,ok,damp=0.200;max_move=12.000,1.929085476637092,6.121799642757833,0.004399005070808926,6.990752223066011
4630ab92,2,native_prefix,1934,1934,1934,3373,0.36442434520444694,0.8024819027921406,0.7266528313074414,12026.36,piecewise_tail_slope_md,True,False,ok,slope=0.0110044;span=255.000;damp=0.300,13.519376656591877,10.880550178687447,2.6388264779044306,3.4772159188727465,0.6905870848875444,ok,slope=-0.0107572;span=255.000;damp=0.300,0.9851383829814918,3.5726097310423937,0.003297866590964986,3.581915384156673
4630ab92,2,native_prefix,1934,1934,1934,3373,0.36442434520444694,0.8024819027921406,0.7266528313074414,12026.36,piecewise_tail_slope_Z,True,False,ok,slope=0.498469;span=5.680;damp=0.300,13.631795717898433,10.880550178687447,2.751245539210986,3.7246379813080543,0.9380091473228522,ok,slope=-0.810369;span=1.650;damp=0.300,0.9381652736587864,3.595405036633747,0.0068996279440398205,3.5954857847227686
4630ab92,2,native_prefix,1934,1934,1934,3373,0.36442434520444694,0.8024819027921406,0.7266528313074414,12026.36,fault_step_recent_level,True,False,fallback,step_below_gate;step=1.1550,10.880550178687447,10.880550178687447,0.0,2.786628833985202,0.0,fallback,step_below_gate;step=-1.5450,1.8189894035458565e-12,0.0,0.0,0.0
4630ab92,2,native_prefix,1934,1934,1934,3373,0.36442434520444694,0.8024819027921406,0.7266528313074414,12026.36,recent_plateau_quantile,True,True,ok,window=256;quantile=0.500;move=-0.020,10.865427430722546,10.880550178687447,-0.01512274796490054,2.802558631629797,0.01592979764459468,ok,window=256;quantile=0.500;move=-0.020,1.8189894035458565e-12,0.020000000000436557,0.0,0.0
4630ab92,2,native_prefix,1934,1934,1934,3373,0.36442434520444694,0.8024819027921406,0.7266528313074414,12026.36,self_corr_prefix_shape,True,True,fallback,corr_below_gate;corr=0.5461,10.880550178687447,10.880550178687447,0.0,2.786628833985202,0.0,fallback,corr_below_gate;corr=0.4847,1.8189894035458565e-12,0.0,0.0,0.0
4630ab92,2,native_prefix,1934,1934,1934,3373,0.36442434520444694,0.8024819027921406,0.7266528313074414,12026.36,typewell_particle_filter,True,True,ok,sigma_gr=10.03;dip0=0.0021;kappa=0.020;gr_cov=0.73,11.109179806660146,10.880550178687447,0.22862962797269937,3.1737851654108886,0.3871563314256865,ok,sigma_gr=9.75;dip0=-0.0022;kappa=0.020;gr_cov=0.64,5.3552952987141,11.330976315806765,1.3548906423904545,29.160817340358335
4630ab92,2,native_prefix,1934,1934,1934,3373,0.36442434520444694,0.8024819027921406,0.7266528313074414,12026.36,gr_shift__last_value,True,False,ok,eval_shift=-15.000;eval_improvement=0.1805,8.783045129266975,10.880550178687447,-2.0975050494204712,2.786628833985202,0.0,fallback,eval_shift_not_confident,0.6008963994720957,2.999628781143838,0.008036334180978882,2.9998633958166465
4630ab92,2,native_prefix,1934,1934,1934,3373,0.36442434520444694,0.8024819027921406,0.7266528313074414,12026.36,gr_shift__damped_tail_linear_md,True,False,fallback,eval_shift_not_confident,15.94027754185695,10.880550178687447,5.059727363169504,2.183809529457985,-0.602819304527217,ok,eval_shift=25.000;eval_improvement=0.3167,2.6787386162805613,8.55802762556632,0.0027510889940458583,9.276672086007238
4630ab92,2,native_prefix,1934,1934,1934,3373,0.36442434520444694,0.8024819027921406,0.7266528313074414,12026.36,gr_shift__damped_tail_linear_Z,True,False,ok,eval_shift=-25.000;eval_improvement=0.1055,12.856583030805117,10.880550178687447,1.9760328521176707,2.294972502653291,-0.4916563313319111,ok,eval_shift=25.000;eval_improvement=0.2502,2.5597294780684146,4.006442837295618,0.011051271779069793,7.891388638217904
4630ab92,2,native_prefix,1934,1934,1934,3373,0.36442434520444694,0.8024819027921406,0.7266528313074414,12026.36,gr_shift__damped_tail_linear_ANCC,False,False,ok,eval_shift=20.000;eval_improvement=0.2002,17.6004457603493,10.880550178687447,6.719895581661852,1.3606033025760524,-1.4260255314091497,fallback,eval_shift_not_confident,2.5274752014558532,10.120761837881947,0.01252830550121871,10.990552282126373
4630ab92,2,native_prefix,1934,1934,1934,3373,0.36442434520444694,0.8024819027921406,0.7266528313074414,12026.36,gr_shift__damped_tail_linear_ASTNU,False,False,ok,eval_shift=20.000;eval_improvement=0.2004,17.60021108363153,10.880550178687447,6.719660904944085,1.3606450767610843,-1.4259837572241179,fallback,eval_shift_not_confident,2.527360730470829,10.120594269534923,0.012496085676066287,10.990860046347734
4630ab92,2,native_prefix,1934,1934,1934,3373,0.36442434520444694,0.8024819027921406,0.7266528313074414,12026.36,gr_shift__damped_tail_linear_ASTNL,False,False,ok,eval_shift=20.000;eval_improvement=0.1999,17.60051504585526,10.880550178687447,6.719964867167814,1.3612847528898722,-1.42534408109533,fallback,eval_shift_not_confident,2.527509221827734,10.121270597615876,0.0124962191668601,10.991415924925604
4630ab92,2,native_prefix,1934,1934,1934,3373,0.36442434520444694,0.8024819027921406,0.7266528313074414,12026.36,gr_shift__damped_tail_linear_EGFDU,False,False,ok,eval_shift=20.000;eval_improvement=0.2005,17.600190948440403,10.880550178687447,6.7196407697529565,1.3606353928445019,-1.4259934411407003,fallback,eval_shift_not_confident,2.5273443588598794,10.120484984908398,0.01248059330795513,10.990075050140149
4630ab92,2,native_prefix,1934,1934,1934,3373,0.36442434520444694,0.8024819027921406,0.7266528313074414,12026.36,gr_shift__damped_tail_linear_EGFDL,False,False,ok,eval_shift=20.000;eval_improvement=0.2003,17.600451453397692,10.880550178687447,6.719901274710246,1.36114868833296,-1.4254801456522421,fallback,eval_shift_not_confident,2.527476294896799,10.121304684280767,0.012477164383108174,10.99057008415366
4630ab92,2,native_prefix,1934,1934,1934,3373,0.36442434520444694,0.8024819027921406,0.7266528313074414,12026.36,gr_shift__damped_tail_linear_BUDA,False,False,ok,eval_shift=20.000;eval_improvement=0.2003,17.600451453397753,10.880550178687447,6.719901274710306,1.3611486883324935,-1.4254801456527086,fallback,eval_shift_not_confident,2.527476294896972,10.121304684282586,0.012477164383108174,10.990570084155479
4630ab92,2,native_prefix,1934,1934,1934,3373,0.36442434520444694,0.8024819027921406,0.7266528313074414,12026.36,gr_shift__piecewise_tail_slope_md,True,False,ok,eval_shift=5.000;eval_improvement=0.3638,14.328915380494827,10.880550178687447,3.4483652018073805,2.2954746704736495,-0.4911541635115526,ok,eval_shift=25.000;eval_improvement=0.2140,1.1725770138118092,4.572485991423673,0.00597664465129128,4.581869849429495
4630ab92,2,native_prefix,1934,1934,1934,3373,0.36442434520444694,0.8024819027921406,0.7266528313074414,12026.36,gr_shift__piecewise_tail_slope_Z,True,False,ok,eval_shift=-20.000;eval_improvement=0.3605,10.553458831696663,10.880550178687447,-0.3270913469907839,2.264610937939989,-0.5220178960452131,ok,eval_shift=25.000;eval_improvement=0.2517,0.2992037349244487,1.1246535359910925,0.00702718210130115,1.442922635595096
4630ab92,2,native_prefix,1934,1934,1934,3373,0.36442434520444694,0.8024819027921406,0.7266528313074414,12026.36,gr_shift__fault_step_recent_level,True,False,ok,eval_shift=-15.000;eval_improvement=0.1805,8.783045129266975,10.880550178687447,-2.0975050494204712,2.786628833985202,0.0,fallback,eval_shift_not_confident,0.6008963994720957,2.999628781143838,0.008036334180978882,2.9998633958166465
4630ab92,2,native_prefix,1934,1934,1934,3373,0.36442434520444694,0.8024819027921406,0.7266528313074414,12026.36,gr_shift__recent_plateau_quantile,True,False,ok,eval_shift=-15.000;eval_improvement=0.1934,8.770462105989841,10.880550178687447,-2.1100880726976055,2.802558631629797,0.01592979764459468,fallback,eval_shift_not_confident,0.6008963994720957,3.0196287811442746,0.008036334180978882,2.9998633958166465
4630ab92,2,native_prefix,1934,1934,1934,3373,0.36442434520444694,0.8024819027921406,0.7266528313074414,12026.36,gr_shift__self_corr_prefix_shape,True,False,ok,eval_shift=-15.000;eval_improvement=0.1805,8.783045129266975,10.880550178687447,-2.0975050494204712,2.786628833985202,0.0,fallback,eval_shift_not_confident,0.6008963994720957,2.999628781143838,0.008036334180978882,2.9998633958166465
4630ab92,2,native_prefix,1934,1934,1934,3373,0.36442434520444694,0.8024819027921406,0.7266528313074414,12026.36,gr_shift__typewell_particle_filter,True,False,fallback,eval_shift_not_confident,11.109179806660146,10.880550178687447,0.22862962797269937,5.498746704379379,2.7121178703941773,ok,eval_shift=-15.000;eval_improvement=0.0499,5.3552952987141,11.330976315806765,1.3548906423904545,29.160817340358335
4630ab92,2,native_prefix,1934,1934,1934,3373,0.36442434520444694,0.8024819027921406,0.7266528313074414,12026.36,ncc_shift__last_value,True,False,fallback,ncc_not_confident;corr=0.0000;gain=0.0000,10.880550178687447,10.880550178687447,0.0,2.786628833985202,0.0,fallback,ncc_not_confident;corr=0.0000;gain=0.0000,1.8189894035458565e-12,0.0,0.0,0.0
4630ab92,2,native_prefix,1934,1934,1934,3373,0.36442434520444694,0.8024819027921406,0.7266528313074414,12026.36,ncc_shift__recent_plateau_quantile,True,False,fallback,ncc_not_confident;corr=0.0000;gain=0.0000,10.865427430722546,10.880550178687447,-0.01512274796490054,2.802558631629797,0.01592979764459468,fallback,ncc_not_confident;corr=0.0000;gain=0.0000,1.8189894035458565e-12,0.020000000000436557,0.0,0.0
4630ab92,2,frac_0.50,2654,1934,2654,2653,0.5000942151874882,0.774679728711379,0.7338861666038448,12026.070000000002,last_value,True,True,ok,,12.007850227825308,12.007850227825308,0.0,1.4528004646914694,0.0,ok,,3.637978807091713e-12,0.0,0.0,0.0
4630ab92,2,frac_0.50,2654,1934,2654,2653,0.5000942151874882,0.774679728711379,0.7338861666038448,12026.070000000002,damped_tail_linear_md,True,False,ok,damp=0.250;max_move=12.000,11.431868513840866,12.007850227825308,-0.5759817139844419,1.4448680735726833,-0.007932391118786075,ok,damp=0.250;max_move=12.000,0.4445909568517608,1.1834916508745665,0.0005805157798022265,1.5395278453343053
4630ab92,2,frac_0.50,2654,1934,2654,2653,0.5000942151874882,0.774679728711379,0.7338861666038448,12026.070000000002,damped_tail_linear_Z,True,True,ok,damp=0.200;max_move=12.000,11.088061185540495,12.007850227825308,-0.9197890422848136,1.4543367279068202,0.0015362632153508304,ok,damp=0.200;max_move=12.000,0.5712939833576207,1.5085596705521314,0.002498657440810348,1.8908022304185579
4630ab92,2,frac_0.50,2654,1934,2654,2653,0.5000942151874882,0.774679728711379,0.7338861666038448,12026.070000000002,damped_tail_linear_ANCC,False,False,ok,damp=0.200;max_move=12.000,11.438448574848433,12.007850227825308,-0.5694016529768753,1.4478656773923353,-0.004934787299134102,ok,damp=0.200;max_move=12.000,0.4606940565329681,1.2168760951983133,0.0012660632655752124,1.6266802861082397
4630ab92,2,frac_0.50,2654,1934,2654,2653,0.5000942151874882,0.774679728711379,0.7338861666038448,12026.070000000002,damped_tail_linear_ASTNU,False,False,ok,damp=0.200;max_move=12.000,11.438503777453365,12.007850227825308,-0.5693464503719436,1.4478667837097579,-0.004933680981711541,ok,damp=0.200;max_move=12.000,0.46065940926812987,1.2168325713442756,0.0012659676340263104,1.6265574153403577
4630ab92,2,frac_0.50,2654,1934,2654,2653,0.5000942151874882,0.774679728711379,0.7338861666038448,12026.070000000002,damped_tail_linear_ASTNL,False,False,ok,damp=0.200;max_move=12.000,11.438623512707297,12.007850227825308,-0.5692267151180115,1.447864896445848,-0.004935568245621358,ok,damp=0.200;max_move=12.000,0.46058802683043676,1.216653514472637,0.0012657708466576878,1.6265155377077463
4630ab92,2,frac_0.50,2654,1934,2654,2653,0.5000942151874882,0.774679728711379,0.7338861666038448,12026.070000000002,damped_tail_linear_EGFDU,False,False,ok,damp=0.200;max_move=12.000,11.438416053435786,12.007850227825308,-0.5694341743895226,1.4478664560693433,-0.004934008622126118,ok,damp=0.200;max_move=12.000,0.4607113548508022,1.2169797779268268,0.0012661131768254563,1.6267444137265556
4630ab92,2,frac_0.50,2654,1934,2654,2653,0.5000942151874882,0.774679728711379,0.7338861666038448,12026.070000000002,damped_tail_linear_EGFDL,False,False,ok,damp=0.200;max_move=12.000,11.438577467241586,12.007850227825308,-0.569272760583722,1.447863596208136,-0.004936868483333301,ok,damp=0.200;max_move=12.000,0.46061703048591307,1.2166141989233439,0.0012658507112064399,1.6264071880359552
4630ab92,2,frac_0.50,2654,1934,2654,2653,0.5000942151874882,0.774679728711379,0.7338861666038448,12026.070000000002,damped_tail_linear_BUDA,False,False,ok,damp=0.200;max_move=12.000,11.43857746723996,12.007850227825308,-0.5692727605853491,1.4478635962080215,-0.004936868483447876,ok,damp=0.200;max_move=12.000,0.46061703048616337,1.2166141989266182,0.0012658507112064399,1.6264071880395932
4630ab92,2,frac_0.50,2654,1934,2654,2653,0.5000942151874882,0.774679728711379,0.7338861666038448,12026.070000000002,piecewise_tail_slope_md,True,False,ok,slope=-0.00232206;span=255.000;damp=0.300,11.150455397782919,12.007850227825308,-0.8573948300423897,1.4577887218962715,0.004988257204802116,ok,slope=0.000630894;span=255.000;damp=0.300,0.49481853298301687,1.554318194478765,0.0006965984611815657,1.700542253549429
4630ab92,2,frac_0.50,2654,1934,2654,2653,0.5000942151874882,0.774679728711379,0.7338861666038448,12026.070000000002,piecewise_tail_slope_Z,True,False,ok,slope=-0.113575;span=6.700;damp=0.300,10.636347003245778,12.007850227825308,-1.3715032245795307,1.4679086200682316,0.015108155376762245,ok,slope=0.0251033;span=7.040;damp=0.300,0.7179916541340804,2.130918290313275,0.003000473523970867,2.365113368796301
4630ab92,2,frac_0.50,2654,1934,2654,2653,0.5000942151874882,0.774679728711379,0.7338861666038448,12026.070000000002,fault_step_recent_level,True,False,fallback,step_below_gate;step=-0.1850,12.007850227825308,12.007850227825308,0.0,1.4528004646914694,0.0,fallback,step_below_gate;step=0.1050,3.637978807091713e-12,0.0,0.0,0.0
4630ab92,2,frac_0.50,2654,1934,2654,2653,0.5000942151874882,0.774679728711379,0.7338861666038448,12026.070000000002,recent_plateau_quantile,True,True,ok,window=256;quantile=0.500;move=1.240,13.069230440987091,12.007850227825308,1.061380213161783,1.3874352769892728,-0.06536518770219657,ok,window=256;quantile=0.500;move=-0.190,0.0,1.2399999999979627,0.0,0.0
4630ab92,2,frac_0.50,2654,1934,2654,2653,0.5000942151874882,0.774679728711379,0.7338861666038448,12026.070000000002,self_corr_prefix_shape,True,True,fallback,corr_below_gate;corr=0.4930,12.007850227825308,12.007850227825308,0.0,1.4528004646914694,0.0,fallback,corr_below_gate;corr=0.6168,3.637978807091713e-12,0.0,0.0,0.0
4630ab92,2,frac_0.50,2654,1934,2654,2653,0.5000942151874882,0.774679728711379,0.7338861666038448,12026.070000000002,typewell_particle_filter,True,True,ok,sigma_gr=9.79;dip0=-0.0005;kappa=0.020;gr_cov=0.73,11.551292952231682,12.007850227825308,-0.45655727559362624,2.275886105721431,0.8230856410299616,ok,sigma_gr=9.89;dip0=0.0001;kappa=0.020;gr_cov=0.72,5.1554174403135695,11.101355764320397,1.7792406555609634,27.842614965858957
4630ab92,2,frac_0.50,2654,1934,2654,2653,0.5000942151874882,0.774679728711379,0.7338861666038448,12026.070000000002,gr_shift__last_value,True,False,ok,eval_shift=-15.000;eval_improvement=0.2869,9.666336830298324,12.007850227825308,-2.3415133975269846,6.224917765033353,4.7721173003418835,ok,eval_shift=30.000;eval_improvement=0.3465,0.6011378827535855,2.9996285120709216,0.010213387924559348,2.999863285862375
4630ab92,2,frac_0.50,2654,1934,2654,2653,0.5000942151874882,0.774679728711379,0.7338861666038448,12026.070000000002,gr_shift__damped_tail_linear_md,True,False,ok,eval_shift=-15.000;eval_improvement=0.3134,9.130849601271711,12.007850227825308,-2.8770006265535972,6.23814264076008,4.785342176068611,ok,eval_shift=30.000;eval_improvement=0.3218,0.964041516523009,4.183120162945488,0.010793903702542585,4.53939113119668
4630ab92,2,frac_0.50,2654,1934,2654,2653,0.5000942151874882,0.774679728711379,0.7338861666038448,12026.070000000002,gr_shift__damped_tail_linear_Z,True,False,ok,eval_shift=-30.000;eval_improvement=0.3270,6.86969349476014,12.007850227825308,-5.138156733065168,6.23998272753905,4.787182262847581,ok,eval_shift=30.000;eval_improvement=0.3356,1.6402251156901602,7.50781669469543,0.021639669532214596,7.890528802141489
4630ab92,2,frac_0.50,2654,1934,2654,2653,0.5000942151874882,0.774679728711379,0.7338861666038448,12026.070000000002,gr_shift__damped_tail_linear_ANCC,False,False,ok,eval_shift=-15.000;eval_improvement=0.3119,9.137763629177263,12.007850227825308,-2.8700865986480455,6.238739729557627,4.785939264866157,ok,eval_shift=30.000;eval_improvement=0.3274,0.9591563921958342,4.216504607269235,0.010780149794354644,4.626543571970615
4630ab92,2,frac_0.50,2654,1934,2654,2653,0.5000942151874882,0.774679728711379,0.7338861666038448,12026.070000000002,gr_shift__damped_tail_linear_ASTNU,False,False,ok,eval_shift=-15.000;eval_improvement=0.3119,9.137814046100633,12.007850227825308,-2.870036181724675,6.238745006766239,4.78594454207477,ok,eval_shift=30.000;eval_improvement=0.3273,0.959125958399406,4.216461083415197,0.010769666222658989,4.626420701202733
4630ab92,2,frac_0.50,2654,1934,2654,2653,0.5000942151874882,0.774679728711379,0.7338861666038448,12026.070000000002,gr_shift__damped_tail_linear_ASTNL,False,False,ok,eval_shift=-15.000;eval_improvement=0.3119,9.13792343785247,12.007850227825308,-2.8699267899728387,6.238738194317583,4.785937729626114,ok,eval_shift=30.000;eval_improvement=0.3274,0.9590641348715718,4.216282026543559,0.01076015092214219,4.626378823570121
4630ab92,2,frac_0.50,2654,1934,2654,2653,0.5000942151874882,0.774679728711379,0.7338861666038448,12026.070000000002,gr_shift__damped_tail_linear_EGFDU,False,False,ok,eval_shift=-15.000;eval_improvement=0.3120,9.137734008879873,12.007850227825308,-2.8701162189454354,6.238743872822379,4.78594340813091,ok,eval_shift=30.000;eval_improvement=0.3274,0.9591714575820561,4.216608289997748,0.010769738994076752,4.626607699588931
4630ab92,2,frac_0.50,2654,1934,2654,2653,0.5000942151874882,0.774679728711379,0.7338861666038448,12026.070000000002,gr_shift__damped_tail_linear_EGFDL,False,False,ok,eval_shift=-15.000;eval_improvement=0.3119,9.137881266566987,12.007850227825308,-2.869968961258321,6.238732303443679,4.78593183875221,ok,eval_shift=30.000;eval_improvement=0.3274,0.9590895865493465,4.2162427109942655,0.010780041795460417,4.62627047389833
4630ab92,2,frac_0.50,2654,1934,2654,2653,0.5000942151874882,0.774679728711379,0.7338861666038448,12026.070000000002,gr_shift__damped_tail_linear_BUDA,False,False,ok,eval_shift=-15.000;eval_improvement=0.3119,9.13788126656552,12.007850227825308,-2.8699689612597883,6.238732303443459,4.78593183875199,ok,eval_shift=30.000;eval_improvement=0.3274,0.9590895865495699,4.21624271099754,0.010780041796351721,4.626270473901968
4630ab92,2,frac_0.50,2654,1934,2654,2653,0.5000942151874882,0.774679728711379,0.7338861666038448,12026.070000000002,gr_shift__piecewise_tail_slope_md,True,False,ok,eval_shift=-30.000;eval_improvement=0.3103,6.967390400142708,12.007850227825308,-5.0404598276826,6.273428284541923,4.820627819850454,ok,eval_shift=30.000;eval_improvement=0.2838,1.5920532453483882,7.553575218622064,0.0211233743102275,7.70026882527236
4630ab92,2,frac_0.50,2654,1934,2654,2653,0.5000942151874882,0.774679728711379,0.7338861666038448,12026.070000000002,gr_shift__piecewise_tail_slope_Z,True,False,ok,eval_shift=10.000;eval_improvement=0.0897,12.253708765498308,12.007850227825308,0.2458585376729996,6.276263989922816,4.823463525231347,ok,eval_shift=30.000;eval_improvement=0.2848,0.5238555866471565,1.1236199515005865,0.004965887038051722,1.5928031055700558
4630ab92,2,frac_0.50,2654,1934,2654,2653,0.5000942151874882,0.774679728711379,0.7338861666038448,12026.070000000002,gr_shift__fault_step_recent_level,True,False,ok,eval_shift=-15.000;eval_improvement=0.2869,9.666336830298324,12.007850227825308,-2.3415133975269846,6.224917765033353,4.7721173003418835,ok,eval_shift=30.000;eval_improvement=0.3465,0.6011378827535855,2.9996285120709216,0.010213387924559348,2.999863285862375
4630ab92,2,frac_0.50,2654,1934,2654,2653,0.5000942151874882,0.774679728711379,0.7338861666038448,12026.070000000002,gr_shift__recent_plateau_quantile,True,False,ok,eval_shift=5.000;eval_improvement=0.1978,13.905121726466383,12.007850227825308,1.897271498641075,6.0426891216764,4.589888656984931,ok,eval_shift=30.000;eval_improvement=0.4059,0.20037929425120468,2.2398761706881487,0.003404462641829011,0.9999544286201854
4630ab92,2,frac_0.50,2654,1934,2654,2653,0.5000942151874882,0.774679728711379,0.7338861666038448,12026.070000000002,gr_shift__self_corr_prefix_shape,True,False,ok,eval_shift=-15.000;eval_improvement=0.2869,9.666336830298324,12.007850227825308,-2.3415133975269846,6.224917765033353,4.7721173003418835,ok,eval_shift=30.000;eval_improvement=0.3465,0.6011378827535855,2.9996285120709216,0.010213387924559348,2.999863285862375
4630ab92,2,frac_0.50,2654,1934,2654,2653,0.5000942151874882,0.774679728711379,0.7338861666038448,12026.070000000002,gr_shift__typewell_particle_filter,True,False,fallback,eval_shift_not_confident,11.551292952231682,12.007850227825308,-0.45655727559362624,2.275886105721431,0.8230856410299616,fallback,eval_shift_not_confident,5.1554174403135695,11.101355764320397,1.7792406555609634,27.842614965858957
4630ab92,2,frac_0.50,2654,1934,2654,2653,0.5000942151874882,0.774679728711379,0.7338861666038448,12026.070000000002,ncc_shift__last_value,True,False,fallback,ncc_not_confident;corr=0.0000;gain=0.0000,12.007850227825308,12.007850227825308,0.0,1.4528004646914694,0.0,fallback,ncc_not_confident;corr=0.0000;gain=0.0000,3.637978807091713e-12,0.0,0.0,0.0
4630ab92,2,frac_0.50,2654,1934,2654,2653,0.5000942151874882,0.774679728711379,0.7338861666038448,12026.070000000002,ncc_shift__recent_plateau_quantile,True,False,fallback,ncc_not_confident;corr=0.0000;gain=0.0000,13.069230440987091,12.007850227825308,1.061380213161783,1.3874352769892728,-0.06536518770219657,fallback,ncc_not_confident;corr=0.0000;gain=0.0000,0.0,1.2399999999979627,0.0,0.0
463c38f2,2,native_prefix,1588,1588,1588,4460,0.26256613756613756,0.8551637279596978,0.7721973094170403,11182.63,last_value,True,True,ok,,6.316346789980795,6.316346789980795,0.0,1.0202957704113993,0.0,ok,,3.637978807091713e-12,0.0,0.0,0.0
463c38f2,2,native_prefix,1588,1588,1588,4460,0.26256613756613756,0.8551637279596978,0.7721973094170403,11182.63,damped_tail_linear_md,True,False,ok,damp=0.250;max_move=12.000,9.081512176775174,6.316346789980795,2.7651653867943793,2.2879905063029655,1.2676947358915662,ok,damp=0.250;max_move=12.000,3.9323146071691664,12.0,0.003193892696799594,12.381069163600841
463c38f2,2,native_prefix,1588,1588,1588,4460,0.26256613756613756,0.8551637279596978,0.7721973094170403,11182.63,damped_tail_linear_Z,True,True,ok,damp=0.200;max_move=12.000,8.055396164061184,6.316346789980795,1.7390493740803894,1.4769939738407643,0.45669820342936496,ok,damp=0.200;max_move=12.000,3.1016246792453646,9.735965988001407,0.004857291805819841,11.528782100349417
463c38f2,2,native_prefix,1588,1588,1588,4460,0.26256613756613756,0.8551637279596978,0.7721973094170403,11182.63,damped_tail_linear_ANCC,False,False,ok,damp=0.200;max_move=12.000,7.505448333849744,6.316346789980795,1.189101543868949,1.9699357009091616,0.9496399304977623,ok,damp=0.200;max_move=12.000,2.8752713887059156,9.002413071254523,0.0038166816939337878,10.459343565558811
463c38f2,2,native_prefix,1588,1588,1588,4460,0.26256613756613756,0.8551637279596978,0.7721973094170403,11182.63,damped_tail_linear_ASTNU,False,False,ok,damp=0.200;max_move=12.000,7.505461558161898,6.316346789980795,1.1891147681811036,1.9700311402582094,0.9497353698468101,ok,damp=0.200;max_move=12.000,2.8752792113164722,9.002640925432024,0.00381669095804682,10.459914195196689
463c38f2,2,native_prefix,1588,1588,1588,4460,0.26256613756613756,0.8551637279596978,0.7721973094170403,11182.63,damped_tail_linear_ASTNL,False,False,ok,damp=0.200;max_move=12.000,7.505442605733592,6.316346789980795,1.1890958157527969,1.9700445705887082,0.9497488001773089,ok,damp=0.200;max_move=12.000,2.875266533841263,9.002608587571194,0.0038166778122104006,10.459878166904673
463c38f2,2,native_prefix,1588,1588,1588,4460,0.26256613756613756,0.8551637279596978,0.7721973094170403,11182.63,damped_tail_linear_EGFDU,False,False,ok,damp=0.200;max_move=12.000,7.505461331706754,6.316346789980795,1.1891145417259592,1.9698993967020744,0.9496036262906751,ok,damp=0.200;max_move=12.000,2.8752855808965427,9.002418499555096,0.003816699030721793,10.459391072748986
463c38f2,2,native_prefix,1588,1588,1588,4460,0.26256613756613756,0.8551637279596978,0.7721973094170403,11182.63,damped_tail_linear_EGFDL,False,False,ok,damp=0.200;max_move=12.000,7.505483341273559,6.316346789980795,1.1891365512927639,1.969975645182069,0.9496798747706696,ok,damp=0.200;max_move=12.000,2.875305801222855,9.002883086183465,0.0038167266429809388,10.46001198785234
